,ID,CAP,Età,Data_evento_1,Feat_A_1,Feat_A_2,Feat_A_3,Feat_A_4,Feat_A_5,Feat_A_6,Data_evento_2,Feat_B_1,Feat_B_2,Feat_B_3,Feat_B_4,Feat_B_5,Feat_B_6,Target_1,Feat_C_1,Feat_C_2,Feat_C_3,Feat_C_4,Feat_C_6,Feat_C_5,Target_2
707,707,03025,25.0,13432608000.0,5.34,2.22,6.75,675.0,23.422500000000003,10.550675675675675,13427856000.0,2.0,7.3,15.0,30.0,1.8,0.72,0.0,17.1,10.4,27.5,39.18128654970761,2.5,0.0,0.0
708,708,,,13430793600.0,,,,,,,,,,,,,,,11.2,8.6,19.799999999999997,23.21428571428571,0.0,0.0,0.0
709,709,,,13415414400.0,,,,,,,,,,,,,,,13.5,13.7,27.2,1.459854014598535,1.0,0.0,0.0
710,710,,,13380940800.0,,,,,,,,,,,,,,,11.0,13.0,24.0,15.384615384615385,0.0,0.0,0.0
711,711,,35.0,13399344000.0,,,,,,,13392432000.0,1.5,7.5,15.0,22.5,0.4,0.81,0.0,11.0,14.0,25.0,21.428571428571427,0.0,0.0,0.0
712,712,00139,22.0,13487385600.0,1.33,2.44,4.75,475.0,16.4825,6.755122950819673,13487385600.0,,,,,,,,21.8,23.9,45.7,8.78661087866108,2.0,0.0,0.0
713,713,00143,43.0,13473216000.0,1.43,1.45,4.71,471.0,16.343700000000002,11.271517241379312,13468204800.0,1.8,7.8,75.0,135.0,0.4,7.02,0.0,16.2,17.4,33.599999999999994,6.896551724137928,3.5,0.0,0.0
714,714,00152,30.0,13336185600.0,20.2,,,,,,13336185600.0,0.6,7.8,0.0,0.0,0.1,0.0,1.0,3.5,4.2,7.7,16.66666666666667,0.0,0.0,0.0
715,715,,,13373683200.0,,,,,,,,,,,,,,,15.0,12.0,27.0,20.0,3.0,0.0,0.0
716,716,NA,50.0,13489459200.0,6.91,1.8,3.78,378.0,13.1166,7.287,13265510400.0,0.7,7.6,0.0,0.0,0.2,0.0,1.0,10.8,9.6,20.4,11.11111111111112,1.5,0.0,0.0
717,717,,,13475030400.0,,,,,,,,,,,,,,,21.3,28.0,49.3,23.928571428571427,1.5,0.0,0.0
718,718,NA,16.0,13455072000.0,1.78,1.84,6.42,642.0,22.2774,12.107282608695652,13483411200.0,0.7,7.6,48.0,33.599999999999994,0.7,0.5039999999999999,0.0,13.3,14.0,27.3,4.999999999999995,0.0,0.0,0.0
719,719,00125,32.0,13454726400.0,4.96,2.67,7.29,729.0,25.296300000000002,9.47426966292135,13447036800.0,5.8,7.5,15.0,87.0,0.6,7.6125,0.0,13.8,13.9,27.700000000000003,0.7194244604316521,2.0,0.0,0.0
720,720,,,13389408000.0,,,,,,,,,,,,,,,12.8,12.1,24.9,5.468750000000008,1.0,0.0,0.0
721,721,00036,38.0,13505529600.0,8.17,2.72,2.36,236.0,8.1892,3.0107352941176466,13503715200.0,3.5,7.4,6.0,21.0,0.5,1.05,0.0,9.7,9.9,19.6,2.020202020202031,0.0,0.0,0.0
722,722,,,13403664000.0,,,,,,,,,,,,,,,9.0,8.0,17.0,11.11111111111111,0.0,0.0,0.0
723,723,04019,,13528598400.0,3.8,2.9,5.8,580.0,20.126,6.94,13529894400.0,,,,,,,,11.1,11.8,22.9,5.932203389830517,2.0,0.0,0.0
724,724,,,13385174400.0,,,,,,,,,,,,,,,15.7,15.5,31.2,1.2738853503184668,3.0,1.5,0.0
725,725,00192,24.0,13584758400.0,2.83,5.12,5.38,538.0,18.6686,3.6462109375000002,13584758400.0,1.0,7.6,86.0,86.0,0.6,11.352,0.0,16.4,18.7,35.099999999999994,12.299465240641716,0.0,0.0,0.0
726,726,00132,40.0,13464748800.0,2.13,1.88,6.11,611.0,21.201700000000002,11.277500000000002,13466995200.0,2.5,7.4,18.0,45.0,1.8,2.97,0.0,18.7,13.1,31.799999999999997,29.946524064171122,0.0,0.0,0.0
727,727,00131,39.0,13364352000.0,10.7,4.02,5.87,587.0,20.3689,5.066890547263682,13364352000.0,2.0,7.4,35.0,70.0,0.3,8.4,0.0,11.0,9.0,20.0,18.181818181818183,3.5,0.0,0.0
728,728,00047,33.0,13379472000.0,13.27,5.79,3.31,331.0,11.485700000000001,1.9837132987910193,13378867200.0,0.9,7.3,0.0,0.0,0.3,0.0,1.0,9.0,9.0,18.0,0.0,2.5,0.0,0.0
729,729,,,13391827200.0,,,,,,,,,,,,,,,20.8,15.7,36.5,24.519230769230777,0.0,1.5,0.0
730,730,NA,,13414809600.0,5.09,4.14,6.58,658.0,22.832600000000003,5.515120772946861,13411872000.0,,,,,,,,18.7,8.8,27.5,52.941176470588225,3.0,0.0,0.0
731,731,00171,19.0,13583894400.0,1.92,3.49,6.54,654.0,22.693800000000003,6.502521489971347,13583894400.0,,,,,,,,17.2,18.6,35.8,7.526881720430119,2.0,0.0,0.0
732,732,00155,35.0,13351305600.0,7.11,5.82,6.39,639.0,22.1733,3.8098453608247422,13351305600.0,,,,,,,,12.0,2.8,14.8,76.66666666666666,0.0,0.0,0.0
733,733,,,13456886400.0,,,,,,,,,,,,,,,18.4,17.8,36.2,3.26086956521738,2.0,0.0,0.0
734,734,00195,33.0,13349577600.0,2.83,1.33,3.94,394.0,13.671800000000001,10.27954887218045,13349577600.0,3.0,7.6,27.0,81.0,0.7,2.43,0.0,12.0,14.0,26.0,14.285714285714285,1.5,0.0,0.0
735,735,,,13473129600.0,,,,,,,,,,,,,,,15.9,15.9,31.8,0.0,2.5,2.5,0.0
736,736,00012,34.0,13411785600.0,11.59,5.25,4.34,434.0,15.059800000000001,2.8685333333333336,13411526400.0,,,,,,,,13.1,10.2,23.299999999999997,22.137404580152676,0.0,0.0,0.0
737,737,00153,28.0,13372128000.0,6.35,2.71,4.44,444.00000000000006,15.406800000000002,5.685166051660517,13412476800.0,3.0,7.4,16.0,48.0,0.6,3.84,0.0,21.0,14.0,35.0,33.33333333333333,3.0,0.0,0.0
738,738,,,13412131200.0,,,,,,,,,,,,,,,19.9,17.4,37.3,12.562814070351761,1.5,0.0,0.0
739,739,00013,34.0,13401849600.0,1.72,1.0,5.26,526.0,18.252200000000002,18.252200000000002,13401849600.0,2.5,7.4,38.0,95.0,0.4,11.4,0.0,16.0,14.0,30.0,12.5,0.0,0.0,0.0
740,740,,,13397529600.0,,,,,,,,,,,,,,,19.0,17.5,36.5,7.894736842105263,3.0,0.0,0.0
741,741,,,13396752000.0,,,,,,,,,,,,,,,9.8,9.7,19.5,1.0204081632653206,0.0,0.0,0.0
742,742,,,13431484800.0,,,,,,,,,,,,,,,17.3,16.8,34.1,2.8901734104046244,1.5,1.0,0.0
743,743,,35.0,13449974400.0,,3.04,4.9,490.00000000000006,17.003000000000004,5.5930921052631595,13461465600.0,5.0,7.4,68.0,340.0,0.4,37.4,0.0,17.7,10.3,28.0,41.807909604519764,3.0,0.0,0.0
744,744,00032,33.0,13491619200.0,12.47,4.87,7.56,756.0,26.2332,5.386694045174538,13487472000.0,2.2,7.5,4.0,8.8,0.3,0.132,0.0,13.9,12.2,26.1,12.230215827338137,2.0,0.0,0.0
745,745,00151,30.0,13589078400.0,4.57,2.36,4.49,449.0,15.580300000000001,6.601822033898306,13589078400.0,2.0,7.4,90.0,180.0,0.7,21.6,0.0,22.1,17.1,39.2,22.62443438914027,0.0,0.0,0.0
746,746,00154,40.0,13606272000.0,5.2,5.0,3.11,311.0,10.7917,2.15834,13606272000.0,6.0,7.5,25.0,150.0,0.9,11.25,0.0,20.7,19.9,40.599999999999994,3.8647342995169116,2.0,0.0,0.0
747,747,00154,28.0,13371609600.0,1.08,1.13,6.35,635.0,22.0345,19.499557522123897,13371609600.0,2.0,7.5,160.0,320.0,0.7,38.72,0.0,16.1,18.6,34.7,13.440860215053762,2.0,0.0,0.0
748,748,,,13491014400.0,,,,,,,,,,,,,,,21.6,21.2,42.8,1.8518518518518614,3.0,0.0,0.0
749,749,00132,18.0,13553654400.0,3.07,1.66,6.15,615.0,21.340500000000002,12.855722891566266,13551062400.0,3.2,7.5,55.0,176.0,0.6,19.36,0.0,14.1,13.7,27.799999999999997,2.8368794326241162,4.0,0.0,0.0
750,750,00146,33.0,13496457600.0,2.86,2.33,,,,,13547952000.0,3.1,7.4,80.0,248.0,0.6,40.92,0.0,16.5,18.3,34.8,9.836065573770496,2.0,0.0,0.0
751,751,,,13440556800.0,,,,,,,,,,,,,,,17.9,15.7,33.599999999999994,12.290502793296087,1.5,0.0,0.0
752,752,00191,25.0,13384310400.0,3.68,2.4,8.03,802.9999999999999,27.8641,11.610041666666667,13384224000.0,1.0,6.8,58.0,58.0,0.9,4.06,0.0,15.9,16.1,32.0,1.242236024844727,0.0,0.0,0.0
753,753,,,13340419200.0,,,,,,,,,,,,,,,16.0,15.0,31.0,6.25,2.0,2.0,0.0
754,754,00138,44.0,13427510400.0,5.91,4.47,6.59,659.0,22.8673,5.115727069351231,13341110400.0,3.4,7.5,0.0,0.0,0.4,0.0,1.0,23.2,14.2,37.4,38.793103448275865,2.0,0.0,0.0
755,755,,,13479264000.0,,,,,,,,,,,,,,,14.7,15.9,30.6,7.547169811320761,0.0,0.0,0.0
756,756,00012,27.0,13499568000.0,10.41,2.13,4.5,450.0,15.615,7.330985915492958,13496803200.0,3.8,7.4,0.0,0.0,0.2,0.0,1.0,11.1,11.7,22.799999999999997,5.128205128205125,0.0,0.0,0.0
757,757,,,13465872000.0,,,,,,,,,,,,,,,18.4,19.4,37.8,5.154639175257732,0.0,0.0,0.0
758,758,,,13370054400.0,,,,,,,,,,,,,,,9.8,11.6,21.4,15.517241379310336,0.0,0.0,0.0
759,759,,,13444444800.0,,,,,,,,,,,,,,,16.2,15.5,31.7,4.320987654320983,1.0,0.0,0.0
760,760,04011,48.0,13388803200.0,28.41,15.72,4.38,438.0,15.1986,0.9668320610687023,13389148800.0,,,,,,,,1.0,1.4,2.4,28.571428571428566,0.0,0.0,0.0
761,761,04100,64.0,13353724800.0,3.44,3.58,5.16,516.0,17.9052,5.0014525139664805,13353724800.0,,,,,,,,20.0,17.0,37.0,15.0,0.0,0.0,0.0
762,762,,,13412995200.0,,,,,,,,,,,,,,,14.5,15.4,29.9,5.844155844155846,1.5,0.0,0.0
763,763,,,13587782400.0,,4.9,10.23,1023.0,35.4981,7.2445102040816325,13599014400.0,8.8,7.4,42.0,369.6,0.8,29.568,0.0,28.0,22.0,50.0,21.428571428571427,3.0,3.0,0.0
764,764,,,13480732800.0,,,,,,,,,,,,,,,19.9,12.2,32.099999999999994,38.69346733668342,2.5,1.0,0.0
765,765,00191,21.0,13592966400.0,1.81,4.82,7.56,756.0,26.2332,5.442572614107884,13592966400.0,3.6,7.4,80.0,288.0,1.4,34.848,0.0,20.5,19.7,40.2,3.9024390243902474,0.0,0.0,0.0
766,766,04022,28.0,13542076800.0,7.21,4.85,6.55,655.0,22.7285,4.6862886597938145,13542076800.0,5.4,7.3,70.0,378.0,1.8,41.58,0.0,18.1,16.7,34.8,7.734806629834265,4.0,1.0,0.0
767,767,00131,37.0,13467772800.0,1.0,0.15,6.18,618.0,21.4446,,13454726400.0,2.0,7.4,0.0,0.0,0.3,0.0,1.0,8.4,9.3,17.700000000000003,9.677419354838712,3.0,0.0,0.0
768,768,,,13443494400.0,,,,,,,,,,,,,,,15.7,14.7,30.4,6.369426751592357,4.0,0.0,0.0
769,769,,,13427510400.0,,,,,,,,,,,,,,,16.4,18.0,34.4,8.888888888888896,2.5,0.0,0.0
770,770,00177,18.0,13503974400.0,2.5,3.1,4.17,417.0,14.4699,4.667709677419355,13483411200.0,2.5,6.8,230.0,575.0,0.5,66.125,0.0,19.4,17.9,37.3,7.731958762886598,0.0,0.0,0.0
771,771,,,13490755200.0,,,,,,,,,,,,,,,15.0,11.9,26.9,20.666666666666664,2.0,0.0,0.0
772,772,,,13495507200.0,,,,,,,,,,,,,,,14.8,14.4,29.200000000000003,2.702702702702705,2.0,0.0,0.0
773,773,,,13554000000.0,,,,,,,,,,,,,,,23.6,23.4,47.0,0.847457627118656,3.0,0.0,0.0
774,774,,,13398134400.0,,,,,,,,,,,,,,,23.0,18.0,41.0,21.73913043478261,3.5,0.0,0.0
775,775,,,13421116800.0,,,,,,,,,,,,,,,16.3,12.8,29.1,21.47239263803681,4.0,0.0,0.0
776,776,NA,22.0,13499222400.0,28.33,13.15,5.04,504.0,17.4888,1.3299467680608366,13499222400.0,1.0,7.6,0.0,0.0,0.6,0.0,1.0,1.4,13.4,14.8,89.55223880597015,0.0,0.0,1.0
777,777,,,13424486400.0,,,,,,,,,,,,,,,8.9,10.0,18.9,10.999999999999996,0.0,0.0,0.0
778,778,01100,28.0,13484966400.0,15.17,2.62,5.39,539.0,18.7033,7.138664122137404,13484966400.0,6.0,7.3,0.0,0.0,0.2,0.0,1.0,10.1,9.5,19.6,5.940594059405938,3.0,0.0,0.0
779,779,,27.0,13495248000.0,,,,,,,,,,,,,,,16.7,17.4,34.099999999999994,4.022988505747123,3.0,0.0,0.0
780,780,00156,23.0,13520304000.0,2.76,1.38,3.8,380.0,13.186,9.555072463768116,13520304000.0,4.8,7.4,65.0,312.0,0.6,44.616,0.0,21.2,19.8,41.0,6.603773584905653,4.0,0.0,0.0
781,781,00185,31.0,13474944000.0,6.62,3.81,9.12,911.9999999999999,31.6464,8.306141732283464,13474944000.0,1.0,7.6,0.3,0.3,0.2,0.0,0.0,7.5,7.7,15.2,2.5974025974025996,0.0,0.0,0.0
782,782,,,13411180800.0,,,,,,,,,,,,,,,11.8,9.5,21.3,19.491525423728817,0.0,0.0,0.0
783,783,,,13356144000.0,,,,,,,,,,,,,,,12.0,10.0,22.0,16.666666666666664,3.0,0.0,0.0
784,784,00135,32.0,13461724800.0,4.01,2.19,4.24,424.0,14.712800000000001,6.718173515981736,13462588800.0,2.5,7.4,24.0,60.0,2.5,3.0,0.0,11.4,11.4,22.8,0.0,2.0,0.0,0.0
785,785,,,13368844800.0,,,,,,,,,,,,,,,13.6,15.6,29.2,12.820512820512823,0.0,0.0,0.0
786,786,00161,24.0,13429670400.0,3.2,2.7,7.46,746.0,25.886200000000002,9.58748148148148,13419820800.0,1.0,7.4,120.0,120.0,1.3,6.48,0.0,15.7,15.2,30.9,3.1847133757961785,0.0,0.0,0.0
787,787,,,13503369600.0,,,,,,,,,,,,,,,16.0,14.8,30.8,7.499999999999996,0.0,0.0,0.0
788,788,,,13490409600.0,,,,,,,,,,,,,,,15.3,15.9,31.200000000000003,3.773584905660375,2.0,0.0,0.0
789,789,,,13411440000.0,,,,,,,,,,,,,,,14.2,12.8,27.0,9.859154929577455,0.0,0.0,0.0
790,790,00133,42.0,13485916800.0,6.86,2.93,7.49,749.0,25.9903,8.870409556313993,13486348800.0,2.5,7.6,12.0,30.0,0.2,1.8,0.0,14.1,15.4,29.5,8.441558441558445,0.0,0.0,0.0
791,791,,24.0,13448678400.0,,,,,,,,,,,,,,,19.9,15.9,35.8,20.100502512562805,3.5,0.0,0.0
792,792,,37.0,13485830400.0,,6.14,7.39,739.0,25.6433,4.176433224755701,13485830400.0,,,,,,,,9.4,18.7,28.1,49.73262032085562,2.5,1.0,0.0
793,793,,,13352515200.0,,,,,,,,,,,,,,,25.0,22.0,47.0,12.0,0.0,0.0,0.0
794,794,00183,37.0,13463452800.0,7.52,2.96,3.19,319.0,11.0693,3.7396283783783786,13460169600.0,1.0,6.8,15.0,15.0,1.1,0.18,0.0,7.1,11.3,18.4,37.168141592920364,1.5,0.0,0.0
795,795,04024,23.0,13445654400.0,17.49,7.17,3.36,336.0,11.6592,1.6261087866108788,13440297600.0,2.0,7.3,0.4,0.8,0.4,0.0,0.0,8.9,17.6,26.5,49.43181818181818,0.0,0.0,0.0
796,796,00055,23.0,13376707200.0,3.08,3.95,6.57,657.0,22.797900000000002,5.771620253164557,13372819200.0,3.0,7.3,3.0,9.0,0.7,0.0225,0.0,12.0,10.0,22.0,16.666666666666664,0.0,0.0,0.0
797,797,,,13473216000.0,,,,,,,,,,,,,,,8.6,11.4,20.0,24.561403508771935,3.5,0.0,0.0
798,798,04019,30.0,13423536000.0,1.81,1.83,4.04,404.0,14.0188,7.660546448087432,13493174400.0,5.2,7.4,25.0,130.0,0.5,13.0,0.0,18.1,13.4,31.5,25.96685082872929,3.5,2.0,0.0
799,799,,,13403059200.0,,,,,,,,,,,,,,,16.0,9.0,25.0,43.75,0.0,0.0,0.0
800,800,,,13423536000.0,,,,,,,,,,,,,,,12.7,11.8,24.5,7.086614173228336,2.5,0.0,0.0
801,801,,,13389667200.0,,,,,,,,,,,,,,,11.0,10.0,21.0,9.090909090909092,1.0,0.0,0.0
802,802,,,13476844800.0,,,,,,,,,,,,,,,16.7,15.6,32.3,6.586826347305387,2.5,0.0,0.0
803,803,,,13547865600.0,,,,,,,,,,,,,,,21.6,15.7,37.3,27.314814814814824,0.0,0.0,0.0
804,804,,,13333507200.0,,,,,,,,,,,,,,,17.2,15.7,32.9,8.720930232558139,4.0,0.0,0.0
805,805,02047,33.0,13349145600.0,3.34,4.33,5.39,539.0,18.7033,4.3194688221709,13320201600.0,3.5,7.4,18.0,63.0,0.5,9.9225,0.0,25.0,26.0,51.0,3.8461538461538463,0.0,0.0,0.0
806,806,,,13523328000.0,,,,,,,,,,,,,,,19.6,19.5,39.1,0.5102040816326603,0.0,2.0,0.0
807,807,,59.0,13427856000.0,,,,,,,,,,,,,,,22.5,21.4,43.9,4.8888888888888955,0.0,0.0,0.0
808,808,,,13495939200.0,,,,,,,,,,,,,,,17.0,17.0,34.0,0.0,0.0,0.0,0.0
809,809,,44.0,13494902400.0,,,,,,,,,,,,,,,0.0,11.4,11.4,100.0,0.0,0.0,0.0
810,810,,,13428720000.0,,,,,,,,,,,,,,,23.4,16.8,40.2,28.2051282051282,3.0,1.0,0.0
811,811,00156,19.0,13589337600.0,1.86,6.11,5.9,590.0,20.473000000000003,3.3507364975450082,13589337600.0,3.8,7.3,15.0,57.0,0.4,1.995,0.0,14.6,14.5,29.1,0.6849315068493127,3.0,0.0,0.0
812,812,,,13432694400.0,,,,,,,,,,,,,,,20.2,20.8,41.0,2.8846153846153912,0.0,0.0,0.0
813,813,,,13410835200.0,,,,,,,,,,,,,,,7.7,7.8,15.5,1.2820512820512775,0.0,0.0,0.0
814,814,,,13416278400.0,,,,,,,,,,,,,,,9.9,10.1,20.0,1.9801980198019733,0.0,0.0,0.0
815,815,00159,34.0,13491360000.0,9.48,2.23,3.68,368.0,12.7696,5.72627802690583,13504320000.0,3.0,7.3,10.0,30.0,0.2,1.32,0.0,13.1,12.6,25.7,3.816793893129771,1.5,0.0,0.0
816,816,,,13484966400.0,,,,,,,,,,,,,,,13.2,13.4,26.6,1.4925373134328437,2.0,0.0,0.0
817,817,,,13467168000.0,,,,,,,,,,,,,,,16.2,18.3,34.5,11.47540983606558,2.5,0.0,0.0
818,818,,,13483756800.0,,,,,,,,,,,,,,,12.6,13.1,25.7,3.816793893129771,2.0,1.0,0.0
819,819,00186,22.0,13524883200.0,1.18,2.34,5.37,537.0,18.6339,7.963205128205129,13524883200.0,2.0,7.5,40.0,80.0,0.3,7.92,0.0,22.9,21.1,44.0,7.860262008733613,1.0,0.0,0.0
820,820,,,13477449600.0,,,,,,,,,,,,,,,10.1,9.3,19.4,7.920792079207911,3.5,0.0,0.0
821,821,00165,43.0,13420857600.0,2.82,2.98,8.75,875.0,30.3625,10.188758389261745,13419648000.0,3.0,7.2,4.0,12.0,1.3,0.0,0.0,20.9,17.6,38.5,15.789473684210515,2.0,0.0,0.0
822,822,00168,34.0,13441680000.0,1.52,0.26,13.7,1370.0,47.539,,13440988800.0,,,,,,,,8.2,7.8,16.0,4.8780487804877986,4.0,0.0,0.0
823,823,,,13497408000.0,,,,,,,,,,,,,,,12.6,13.3,25.9,5.2631578947368505,0.0,2.5,0.0
824,824,,,13379472000.0,,,,,,,,,,,,,,,17.0,19.0,36.0,10.526315789473683,0.0,0.0,0.0
825,825,00138,35.0,13413859200.0,8.65,3.5,6.2,620.0,21.514000000000003,6.146857142857144,13414464000.0,1.8,7.5,7.0,12.6,0.8,0.2268,0.0,7.6,9.4,17.0,19.148936170212774,0.0,0.0,0.0
826,826,00154,21.0,13364006400.0,1.39,2.89,7.51,751.0,26.0597,9.01719723183391,13364006400.0,0.3,6.4,0.0,0.0,0.3,0.0,1.0,14.0,14.0,28.0,0.0,2.0,0.0,0.0
827,827,00015,32.0,13367980800.0,3.97,6.86,5.07,507.0,17.5929,2.5645626822157435,13367980800.0,0.3,6.4,0.0,0.0,0.2,0.0,1.0,2.9,19.0,21.9,84.73684210526316,3.0,0.0,0.0
828,828,,,13351651200.0,,,,,,,,,,,,,,,14.0,14.0,28.0,0.0,2.0,0.0,0.0
829,829,,,13491878400.0,,,,,,,,,,,,,,,16.0,16.0,32.0,0.0,2.5,0.0,0.0
830,830,,,13495507200.0,,,,,,,,,,,,,,,12.9,10.3,23.200000000000003,20.15503875968992,2.5,0.0,0.0
831,831,,,13444099200.0,,,,,,,,,,,,,,,16.8,13.9,30.700000000000003,17.261904761904763,0.0,0.0,0.0
832,832,,,13453862400.0,,,,,,,,,,,,,,,13.7,7.8,21.5,43.06569343065693,4.0,0.0,0.0
833,833,00013,36.0,13422067200.0,4.89,2.92,7.2,720.0,24.984,8.556164383561645,13423363200.0,1.8,7.4,22.0,39.6,1.1,1.782,0.0,10.3,11.1,21.4,7.2072072072071975,0.0,0.0,0.0
834,834,,33.0,13459219200.0,,,,,,,,,,,,,,,0.0,11.9,11.9,100.0,2.0,0.0,0.0
835,835,,,13445049600.0,,,,,,,,,,,,,,,16.2,15.2,31.4,6.17283950617284,2.5,0.0,0.0
836,836,00139,50.0,13444099200.0,10.09,3.24,3.03,303.0,10.5141,3.245092592592592,13436668800.0,4.8,7.6,10.0,48.0,0.7,1.68,0.0,8.9,10.8,19.700000000000003,17.592592592592595,2.0,0.0,0.0
837,837,NA,,13550976000.0,5.3,5.4,3.6,360.0,12.492,2.3133333333333335,13550976000.0,2.2,7.3,8.0,17.6,1.2,0.4224,0.0,17.4,14.8,32.2,14.942528735632173,4.0,0.0,0.0
838,838,,,13356748800.0,,,,,,,,,,,,,,,17.0,15.0,32.0,11.76470588235294,2.0,0.0,0.0
839,839,,,13392691200.0,,,,,,,,,,,,,,,10.6,12.4,23.0,14.516129032258071,2.5,0.0,0.0
840,840,00122,25.0,13548556800.0,2.09,2.86,4.11,411.00000000000006,14.261700000000001,4.986608391608392,13548556800.0,,,,,,,,16.0,14.6,30.6,8.750000000000002,0.0,0.0,0.0
841,841,NA,,13529116800.0,6.4,2.1,1.6,160.0,5.5520000000000005,2.643809523809524,13529116800.0,1.8,7.5,70.0,126.0,1.5,8.505,0.0,17.4,12.7,30.099999999999998,27.011494252873565,0.0,0.0,0.0
842,842,00138,41.0,13361587200.0,18.32,4.54,4.21,421.0,14.6087,3.217775330396476,13361587200.0,3.0,7.6,0.0,0.0,3.0,0.0,1.0,9.0,6.0,15.0,33.33333333333333,0.0,0.0,0.0
843,843,,,13336185600.0,,,,,,,,,,,,,,,17.0,15.0,32.0,11.76470588235294,0.0,0.0,0.0
844,844,,23.0,13346208000.0,,,,,,,,,,,,,,,20.3,0.0,20.3,100.0,0.0,0.0,0.0
845,845,00012,39.0,13493001600.0,3.17,2.6,4.29,429.0,14.8863,5.7255,13491619200.0,3.8,7.5,5.0,19.0,0.3,0.7125,0.0,12.0,13.1,25.1,8.396946564885493,2.0,2.0,0.0
846,846,,,13552358400.0,,,,,,,,,,,,,,,18.8,16.4,35.2,12.765957446808521,0.0,0.0,0.0
847,847,NA,19.0,13440816000.0,1.51,3.76,8.45,844.9999999999999,29.3215,7.798271276595745,13440816000.0,5.0,7.4,15.0,75.0,0.5,5.25,0.0,11.6,11.2,22.799999999999997,3.448275862068969,3.5,0.0,0.0
848,848,NA,,13598928000.0,2.8,3.2,6.51,651.0,22.5897,7.05928125,13598928000.0,,,,,,,,21.4,17.5,38.9,18.224299065420553,2.5,0.0,0.0
849,849,,,13454467200.0,,,,,,,,,,,,,,,14.9,22.4,37.3,33.48214285714285,0.0,0.0,0.0
850,850,00182,24.0,13351910400.0,5.12,7.93,7.47,747.0,25.9209,3.2687137452711226,13349145600.0,,,,,,,,11.0,10.0,21.0,9.090909090909092,0.0,0.0,0.0
851,851,00142,32.0,13367030400.0,7.92,3.28,5.88,588.0,20.4036,6.220609756097562,13367030400.0,2.4,7.6,40.0,96.0,1.4,8.448,0.0,10.0,9.6,19.6,4.0000000000000036,3.0,0.0,0.0
852,852,,,13477449600.0,,,,,,,,,,,,,,,20.5,21.7,42.2,5.529953917050688,1.0,0.0,0.0
853,853,,,13516502400.0,,,,,,,,,,,,,,,21.6,18.6,40.2,13.888888888888888,0.0,0.0,0.0
854,854,,,13452652800.0,,,,,,,,,,,,,,,20.3,19.7,40.0,2.9556650246305485,2.0,0.0,0.0
855,855,00166,35.0,13385174400.0,2.14,1.82,4.16,416.0,14.435200000000002,7.931428571428572,13401763200.0,0.8,6.9,28.0,22.400000000000002,0.8,2.24,0.0,9.4,8.5,17.9,9.574468085106387,3.0,0.0,0.0
856,856,,,13367030400.0,,,,,,,,,,,,,,,16.0,14.0,30.0,12.5,3.0,0.0,0.0
857,857,,,13415673600.0,,,,,,,,,,,,,,,15.0,15.4,30.4,2.5974025974025996,2.0,0.0,0.0
858,858,00177,28.0,13442889600.0,23.09,4.63,4.51,451.0,15.6497,3.3800647948164144,13444012800.0,1.4,7.8,0.0,0.0,0.3,0.0,1.0,10.5,7.8,18.3,25.71428571428572,2.0,0.0,0.0
859,859,00181,36.0,13488854400.0,3.23,1.91,5.01,501.0,17.3847,9.10193717277487,13488681600.0,1.6,7.4,0.0,0.0,0.2,0.0,1.0,10.3,9.7,20.0,5.825242718446615,1.0,0.0,0.0
860,860,,,13419648000.0,,,,,,,,,,,,,,,31.2,24.8,56.0,20.51282051282051,0.0,0.0,0.0
861,861,00135,19.0,13588387200.0,1.2,4.59,7.54,754.0,26.163800000000002,5.700174291938999,13588387200.0,3.5,7.4,66.0,231.0,1.2,33.264,0.0,17.2,14.5,31.7,15.697674418604649,3.0,0.0,0.0
862,862,00125,18.0,13584499200.0,4.44,2.95,5.31,531.0,18.4257,6.2459999999999996,13584499200.0,2.8,7.3,150.0,420.0,0.6,63.0,0.0,12.5,13.4,25.9,6.716417910447764,1.0,0.0,0.0
863,863,00175,20.0,13471920000.0,2.97,1.9,4.844380403458213,484.43804034582126,16.81,8.84736842105263,13655692800.0,2.5,7.6,3.0,7.5,0.3,0.15,0.0,15.5,11.3,26.8,27.096774193548384,3.5,1.0,0.0
864,864,NA,20.0,13598150400.0,4.6,3.4,5.49,549.0,19.050300000000004,5.603029411764707,13598150400.0,2.4,7.8,60.0,144.0,0.6,19.008,0.0,17.3,15.9,33.2,8.092485549132949,2.0,0.0,0.0
865,865,,,13453862400.0,,,,,,,,,,,,,,,28.3,33.3,61.599999999999994,15.015015015015006,0.0,0.0,0.0
866,866,00172,61.0,13553654400.0,3.9,3.1,4.59,459.0,15.9273,5.137838709677419,13553654400.0,,,,,,,,20.6,22.3,42.900000000000006,7.623318385650221,0.0,0.0,0.0
867,867,,,13367980800.0,,,,,,,,,,,,,,,17.0,13.0,30.0,23.52941176470588,3.0,0.0,0.0
868,868,00123,18.0,13526697600.0,2.6,2.1,4.2,420.0,14.574000000000002,6.94,13526697600.0,2.2,7.3,160.0,352.0,0.9,54.208,0.0,21.1,19.9,41.0,5.687203791469207,4.0,0.0,0.0
869,869,,,13451356800.0,,,,,,,,,,,,,,,11.7,10.2,21.9,12.820512820512823,2.0,0.0,0.0
